order_id,week,comment
GC-103342,7,Way too expensive for what you get. Not worth it.
GC-111282,3,Way too expensive for what you get. Not worth it.
GC-106062,7,I absolutely love these meals but money is really tight right now and I can't afford it this month.
GC-108334,7,Packaging waste was excessive and it's not worth the price.
GC-105267,4,Honestly just not impressed with the food quality.
GC-111071,8,Packaging waste was excessive and it's not worth the price.
GC-113552,1,.
GC-113936,1,Portions were small and the seasoning was bland. Disappointed.
GC-112840,1,Money's tight after some unexpected bills. The recipes are wonderful though. Hope to be back soon!
GC-111342,7,Packaging waste was excessive and it's not worth the price.
GC-113959,8,"Too many ingredients to prep, more work than it's worth."
GC-112856,1,"Too many ingredients to prep, more work than it's worth."
GC-109698,3,Found a cheaper service that I like better.
GC-112084,5,I absolutely love these meals but money is really tight right now and I can't afford it this month. I'll come back once I can.
GC-102557,6,Overpriced compared to just buying groceries myself.
GC-104207,8,Started a new job with crazy hours and I have no time to cook right now. The meals were delicious. Hope to be back soon!
GC-103814,7,New shift means I'm never home for dinner. I really enjoyed the recipes.
GC-106886,7,Portions were small and the seasoning was bland. Disappointed.
GC-112203,4,done
GC-103227,4,Between jobs at the moment so I have to watch my budget. Loved the organic ingredients. Looking forward to returning.
GC-113025,2,Found a cheaper service that I like better.
GC-112081,2,Money's tight after some unexpected bills. The recipes are wonderful though.
GC-109155,4,The meals just weren't very tasty. Cancelling for good.
GC-112532,5,Portions were small and the seasoning was bland. Disappointed.
GC-101934,7,cancel
GC-110958,7,Overpriced compared to just buying groceries myself.
GC-104877,6,Way too expensive for what you get. Not worth it.
GC-107155,4,Found a cheaper service that I like better.
GC-107796,5,The meals just weren't very tasty. Cancelling for good.
GC-110843,4,Quality went downhill and I'm done with it. Never again.
GC-101029,6,Packaging waste was excessive and it's not worth the price.
GC-112567,8,"Too many ingredients to prep, more work than it's worth."
GC-104976,1,The recipes got really repetitive and boring after a while.
GC-112048,1,n/a
GC-107714,3,no comment
GC-108084,5,Portions were small and the seasoning was bland. Disappointed.
GC-108833,2,Overpriced compared to just buying groceries myself.
GC-106390,7,"Too many ingredients to prep, more work than it's worth."
GC-106565,6,no comment
GC-104827,4,Packaging waste was excessive and it's not worth the price.
GC-105110,7,Overpriced compared to just buying groceries myself.
GC-103095,8,Health issue means I need a different diet temporarily. Wonderful food otherwise. Will resubscribe when things settle.
GC-112634,3,Honestly just not impressed with the food quality.
GC-112281,2,Money's tight after some unexpected bills. The recipes are wonderful though. I'll come back once I can.
GC-108160,1,Quality went downhill and I'm done with it. Never again.
GC-110826,3,done
GC-113343,8,Found a cheaper service that I like better.
GC-109213,6,Portions were small and the seasoning was bland. Disappointed.
GC-104470,7,The recipes got really repetitive and boring after a while.
GC-100161,2,"The food quality is great, just need to cut back on spending until my finances recover. Hope to be back soon!"
GC-112054,7,Honestly just not impressed with the food quality.
GC-106772,5,Portions were small and the seasoning was bland. Disappointed.
GC-110767,8,Traveling for work for the next two months so I have to pause. The meals were fantastic. I'll come back once I can.
GC-109842,3,no comment
GC-113447,8,Between jobs at the moment so I have to watch my budget. Loved the organic ingredients. Will resubscribe when things settle.
GC-108914,3,"Too many ingredients to prep, more work than it's worth."
GC-109635,4,Way too expensive for what you get. Not worth it.
GC-103907,4,no
GC-106193,2,Honestly just not impressed with the food quality.
GC-107881,2,I absolutely love these meals but money is really tight right now and I can't afford it this month.
GC-103454,7,.
GC-106750,7,Portions were small and the seasoning was bland. Disappointed.
GC-107336,1,The recipes got really repetitive and boring after a while.
GC-107650,3,Way too expensive for what you get. Not worth it.
GC-104323,4,done
GC-110119,8,"Too many ingredients to prep, more work than it's worth."
GC-107208,1,Quality went downhill and I'm done with it. Never again.
GC-112109,6,Quality went downhill and I'm done with it. Never again.
GC-106064,1,Between jobs at the moment so I have to watch my budget. Loved the organic ingredients. Looking forward to returning.
GC-112538,3,Quality went downhill and I'm done with it. Never again.
GC-108823,8,"Too many ingredients to prep, more work than it's worth."
GC-102556,5,Found a cheaper service that I like better.
GC-105699,4,done
GC-114021,6,Portions were small and the seasoning was bland. Disappointed.
GC-112550,7,.
GC-108515,4,Money's tight after some unexpected bills. The recipes are wonderful though. Will resubscribe when things settle.
GC-102529,2,Between jobs at the moment so I have to watch my budget. Loved the organic ingredients.
GC-111251,4,Overpriced compared to just buying groceries myself.
GC-108556,5,Packaging waste was excessive and it's not worth the price.
GC-100742,7,"My schedule got really hectic this semester, just too busy to keep up. Great variety though. I'll come back once I can."
GC-112603,4,"My schedule got really hectic this semester, just too busy to keep up. Great variety though. I'll come back once I can."
GC-109139,4,Moving to a new city next month and not sure about delivery there. The food was delicious.
GC-105231,8,Overpriced compared to just buying groceries myself.
GC-107873,2,Found a cheaper service that I like better.
GC-108193,2,Honestly just not impressed with the food quality.
GC-102498,3,The meals just weren't very tasty. Cancelling for good.
GC-103297,2,Money's tight after some unexpected bills. The recipes are wonderful though. I'll come back once I can.
GC-100826,3,Way too expensive for what you get. Not worth it.
GC-102811,4,"The food quality is great, just need to cut back on spending until my finances recover. Hope to be back soon!"
GC-109226,3,Packaging waste was excessive and it's not worth the price.
GC-103444,5,Found a cheaper service that I like better.
GC-110137,2,The recipes got really repetitive and boring after a while.
GC-103811,4,Quality went downhill and I'm done with it. Never again.
GC-104310,7,Between jobs at the moment so I have to watch my budget. Loved the organic ingredients.
GC-102987,4,Recovering from surgery and my doctor changed my diet for now. The meals were great while they lasted. Will resubscribe when things settle.
GC-110354,3,Overpriced compared to just buying groceries myself.
GC-111391,8,Out of town for work for a while. Loved the variety and seasoning. I'll come back once I can.
GC-111167,8,The recipes got really repetitive and boring after a while.
GC-108841,2,Recovering from surgery and my doctor changed my diet for now. The meals were great while they lasted.
GC-101902,7,Quality went downhill and I'm done with it. Never again.
GC-100099,4,Way too expensive for what you get. Not worth it.
GC-110488,1,Found a cheaper service that I like better.
GC-113297,2,Portions were small and the seasoning was bland. Disappointed.
GC-106444,5,Quality went downhill and I'm done with it. Never again.
GC-111285,6,Honestly just not impressed with the food quality.
GC-112488,1,The meals just weren't very tasty. Cancelling for good.
GC-105917,6,"My schedule got really hectic this semester, just too busy to keep up. Great variety though. Will resubscribe when things settle."
GC-110055,8,The recipes got really repetitive and boring after a while.
GC-102848,1,I absolutely love these meals but money is really tight right now and I can't afford it this month. Hope to be back soon!
GC-105541,6,Some family circumstances mean I have to pause temporarily. The food was wonderful. Will resubscribe when things settle.
GC-102154,3,Packaging waste was excessive and it's not worth the price.
